Title,News Agency,Link,Date
Why we're all in love with a little hippo named Moo Deng,Mashable,https://news.google.com/rss/articles/CBMifEFVX3lxTE5MOFljUXMza1I2cEdkOGVlWXpjbHRNclJUczdwT2tnbXFtd2pHU0hZdmhyRnhvOFVkQUlldm1EV0IzeTY0WVpiaEhPeW13Qm53cnRsM1R5TFZ5U2RCRElFWUNyY1JfRmdFNWhTV2Y3Z1lXRFp0dXFQT0lZeGQ?oc=5,19-09-2024
Baby Pygmy Hippo Moo Deng Doubles a Thailand Zoo's Visitors and Prompts Safety Warnings,PEOPLE,https://news.google.com/rss/articles/CBMiigFBVV95cUxOczd6d2piY0lVR1M3WjZ1WjVLakxXYmUxbnhDQmVRbmxrUjJrMEJveURNU01mbGtPSUJ6dzRzTHpBNlZxREIwLVRuMG53dnFOcXNOQ21MY3RFcUNOeFduU0xxS25GMnFsNW44c3h3dU1MZUlVX1FFTzd2ZHNzM0NVa0RlcFpSamRpclE?oc=5,17-09-2024
"As the world falls apart, a few things are still worth celebrating – like Moo Deng the pygmy hippo",The Guardian,https://news.google.com/rss/articles/CBMioAFBVV95cUxQNnhrUjctUURBLXRrc0pnSkRadURER2E2X1otMkI1eUdMZVpZMHVBOVZRdzJ2TVdmR1Y5dFJJSlNxcEZzQm5Oc29ySHZmM3Q1RXFqb2JLcVlfQTVabzh0N3E3VEpOQ3VXSk9WcDZNMDRUYm10TXBfdFlWYWtlcXZQUi1rUEtwbVE1dEM4eE8zWXQzMXhHNmVFVnVzRHdrQlE10gGgAUFVX3lxTE8xOUxudWZjSVlCdy0xNXl4emR5TTJnN0l5WkM5ZkFHLW1uSU1NZzdZd1c4YVJQV1l2MEthRlJ6VVljN2QzQWM1Yl9hUWFHdlV6OF9YZ3l4NnBsd3NmNFZwdlJrR0ZwU0FLVXpTX2FuaktrREp0eXZJMU1QS3lfdlJLRnBuOURrN181S1Ffd2U3Wnhra3lJcEJPU1R6dldIUm0?oc=5,08-10-2024
Why Do So Many People Want to Eat Moo Deng?,Futurism,https://news.google.com/rss/articles/CBMiTEFVX3lxTE5RTEFZSjd5bURZTVNsS1RVaWpva0JVRzBPeXV5ZFMxNl9FMEhmX0JnZHpaVVZvQ2FVQ2Z4dTRFLVRMT1hCVEc1SElXMFg?oc=5,23-09-2024
Moo Deng And Pesto Are Stealing Hearts Online!,DOGOnews,https://news.google.com/rss/articles/CBMihwFBVV95cUxOLXU4bWlaNWpGUjNDOXo0V2dmY3EtazlUOHhnUkNMb1VRUldpLXduUkFPZ01XZ0h3ekw3RFNBMDF5LWkzb05WcjRydjFCMzNTeXVjcmhUdmRXa01aV21kWm9mX3dOTktRdTdfZFV6SUc4TUN3VHIzMTZMQU93LXFBUUlGal85VkE?oc=5,30-09-2024
Moo Deng: The Two-Month-Old Pygmy Hippo Who Has Become Internet Sensation,NDTV,https://news.google.com/rss/articles/CBMiugFBVV95cUxQN005VW1mTU9NVmNtRkhKVFUwRmpqOGptd0doQ1FDN0NLV012WEFUWUk1LXhsb01FcDZtQTl1U2VQZXczSVR3SncwOWZCS1lJSVVGa1B2MVMyN1Jocy0xYUFfZlhLaGIydGtJN2ZGZHpFUFZVVXA0akJRa2ZibFZJcHBNWnloLWZ1UXd6SVYxNmlyVGFsVlBqbkdBdWliZlB6dmNpdnpIV3NzTHozSzB6TENidlZxRTkyTHfSAcIBQVVfeXFMTXluX3NOVUhsT2xiTnY4bXRJNlljS3hWaElPMDdsdHl1Sk9ZcDBhWGtaeHFXaDlzZFdKR0tVOW9KSlE5YmhvMTVfZUI5Y0lhLXRZOVhhbjRMQ0JtLWRFazE1em9HckM3bXhLSE9TVHR0Q005eDBGM0dOWDV0LXUxUjR6UnBWWVA4QmpjSS1xWXQ0dUNVVUkzcDhRdWp6b29rWVJYUy1adE5iTU9PTGNFM0ZQeHNBNVVoTHVVX3kzWEEyOEE?oc=5,21-09-2024
Quiz: Which Moo Deng are you?,The Peak,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9TaGQ2bmlBUFBhMWtnLTVDWHItalZFRmktZmpTVHJlSFBXalhKOWtHVmk4dldjSHNsalBLcUxCdkFSTkllemxZYTRUY292YTM0WkVDaGhKUWZORUdRU3l1NGFKeEhPblnSAW9BVV95cUxPamliMmdnSEpOOUlLeE9LNndROVZfYzQxbldCRGdRR2VyWDhyemRyNC1OblVwTUlNVk1GcEhvbDM5dV9OVjNJdWZxNjFBSDcxY2JiSnZ1clJabkR4eGN5MUsxbXFEYjhhclBkaF9zNkk?oc=5,22-10-2024
Moo Deng Draws Attention to Endangered Species,News For Kids,https://news.google.com/rss/articles/CBMilgFBVV95cUxOYlg4UUF6TlZmSlBJZjNrLWZnQUZJV0NJWXRHcDBUeUZjdWRiZGdTR09QUkpaUm1pUnlnUDlxYXRwOHZsN2RrWDktV2paTUpwY3k3SmVNaFRVV0lTczBqWWRkcW82anR0YXhKbzBoTnBKYjB1YXU5LURIcHhnMGk0MWFDSC1PY0N6WVFLeTZwN0hoTi1vSVE?oc=5,26-09-2024
"Everything you need to know about Moo Deng, the iconic baby hippo",Yahoo Life,https://news.google.com/rss/articles/CBMisAFBVV95cUxOcVJLVnBoS0tGV1J0clNxQWs4b3psREk3UTgyQ0w5VTJYUnpzNEpZQ0FPY3RTNl95aHA3Nmg0Q0ozM1hxWmFIM2xxLVBEeHRmRDhXNkZGOUljelhNNXl5ZElHOERPaDZOMWhxQVB1N3VaRnBRdl9qR21CaWJiam9HcE5UaS1zUXJIZ0Q2SjJYUDYzZEY4RkNfc1BnTldXaDg5WVR3TXo4U3JueERtV2FtcA?oc=5,02-10-2024
Internet Sensation Moo Deng Inspires a Closer Look at the Pygmy Hippo Species,Tomorrow's World Today,https://news.google.com/rss/articles/CBMivgFBVV95cUxOekZkUGVTRnlfdmU3YUg1ZHRlbVg4dFpFTlltYXBNbEo3SU90T1UtWWN1SkpkUVZ3amJ5Q3FXZ1R6enJYT0g2QXJ5TkprejQ4RkY3bGlLMHAyRlgwOXA3LW9UODFxcWx3and6SXhNeTB0NTd5cG5HdVdBc3NhVEg0ZVZsc09QNnpIQUJueHp0MWkzdjV6X0VnUTByUG9iZnVtR0htNHU1SnI4aklqSjRvU0JITTgtc3l3aGk3c0xR?oc=5,24-09-2024
Thailand's adorable pygmy hippo Moo Deng has the kind of face that launches a thousand memes,The Canadian Press News,https://news.google.com/rss/articles/CBMikwJBVV95cUxNeTVaZHhXV1ZRcUcyUVFwZTN5UWR3Wkd1ZlpKd2F6eVpQVWpPZ0kzdlFwYlhCUHhkcC1GOUR2TU9CVHhYMm1RVVZFYm9wSTl3UExQTnpnVVVzSzRpOVZZTkFOcVFaN2N5QzVKU0hIZkM0cXl2ZGtlcl9SbmRNbTUzU094XzdRTUhaSUJwNzhqTXlGTExlNThpRGlDVXlNTUVKczY3WXFKenpPQzJpZWM2c3VFMjNtREFGR0lyUi1XUG91OW41cGNnYkc1N1ZLcGtCSTNDdHdjaDczcEV5SUFzX1pJY2Z3bmlOc3RsYThjWGR2UWNBY3VXa2hjMUJLd1otdjBLYkdmRGZMWERYd0VJaXZ3VQ?oc=5,20-09-2024
"From Moo Deng the pygmy hippo to Pesto the penguin, these baby zoo animals are going viral",CBC.ca,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBNZ0RmMGZGcHJQY3JqMWtEb2I3b0djVmo4Q2RSZ0tQQ3FISVpYT1F4a20yVy1JN0tXdFZCX3luODZBWUxHRFo3NGlpUkttcjBsQVpoRk15RkpuQQ?oc=5,12-10-2024
Is Moo Deng the new Doge? Hippo's crypto takes off,Fortune,https://news.google.com/rss/articles/CBMifEFVX3lxTE0zQ2tCS3B4MVp4SlhmMkc2QXcwa1VaRFM4X2d4UlFpZENfR0hSX3g2T0tDdDI0UXQ4QXRCbDNMdE9zdkFJVFhMcFRWUkRGM2RaY1ZLRmV4Z3ZPOURTaUk3TE1mQnBqVmF3TUFBZnY0RExUWkJYbHBnOVhpWDE?oc=5,30-09-2024
Moo Deng gifts: 14 best gift ideas for fans,TODAY,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9hZ2FhYmxTRXpvRmlDaDd0VFU3NUdNNkVXLWFHRUlFdmFzVV92dWpBaWxrSFBuWC1GYnVPTkFTMFJ0VHpIQklWV0JUR09VTXF4R2hEbWtHR243WXBIdkRteG5zTU5xc1do0gFUQVVfeXFMT2NzcVFwVjBSaXI5QjZDZVRBVTVZUWZncUljalM4dWRSUm0tQXA1QU1wYUlvaUxnLUJTbEI4V2NNbTFrZ2VMRVIzZEVMTjZiNkh4TkNW?oc=5,30-09-2024
The Baby Pygmy Hippopotamus Moo Deng: Who Is She?,Glamour,https://news.google.com/rss/articles/CBMifkFVX3lxTE5UekY1bGljVjNuN1M1UUsweGlvWlNlTk5HWFRlVHhxdTlkZmpRS1VuWFcySTlPWTVhTFVpXzRHcFpKVkt3emhIWURyTGlXNHFpNDFWWlRoaGVWUlFiYnpkZ1NTMGdIRzQyT2s5Y2Y4c0gxWDNpaXZfRjhxMTN6Zw?oc=5,24-09-2024
Funniest and Best Moo Deng Memes Do the Sassy Little Meatball Proud,CNET,https://news.google.com/rss/articles/CBMipgFBVV95cUxPNjZGWm9MSmd4RWVIVmxSSFNfNm8yS3RuTTZxcDNkVl93dUFBbDJ6bkNSQWhrYVNjSURwcUNnZElXYUxSTTdvUE5aWklFdklDUVF6MC1ZWHE4eXk1MDhnbVBZX0hJdGZHV1J6SGZqbExYUGdlMmR2YmZqRnFaaWlFenBuUlRScndHTGJ1Zi1qU254emtUdG5iNll6T1ZKMW1BYW5BTzh3?oc=5,30-09-2024
How Moo Deng the pygmy hippo is different from common hippos,National Geographic,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOc3JjV1RISFBTaHhKbFQtTzhEVzBzQ2ZoUzBCRDV4bVJ1eVFNQ0tTVmpBQ1lDLUJTOGY4OFRGX2V4aVZKcHdRcEhDRXFyQnpTaUVIZkU0MjJJYU1GUl9uMGdsYnJlUGtUemtDRW1wRC1KMnJxb1NuNDZVajk0VUZXTW84ZF95dXV2X05r?oc=5,17-09-2024
Bowen Yang Rejects Claims That His Saturday Night Live Moo Deng Sketch 'Mocks' Chappell Roan,Yahoo News Canada,https://news.google.com/rss/articles/CBMigAFBVV95cUxNdkxpMnJwRDYyTE15ZktOTnQ3Sm9WcVZ0MkUyYkUzN2hEN0hUU1pQWWNuZ2hNYU41RHU1YUtvT053UFRMUXVEZFdyMXpobDVWY2x2eFhiQzIxSkMydHdEdFpjZVVWcUlGektnYW4wUUF6eE9rNnQyYm1mUEZpNHRsdQ?oc=5,29-09-2024
Moo Deng Might Be Too Popular for Her Own Good,Newser,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNbGNDNDBJSzVWeUNOV2Rlb1JkNDFzX1BBVlR3MzQzU0FtT1RRNjF3NnpZR1VjR0MyXzRWaWhnQVgxUlFoX2w2ckk1RnpKcWU1YVdBLWtNc3gzSkdGWGFqWXNTNXVIa1RGMnpXRmFORS1Lc0poS3ZDX04tRzUxeWYzcUVUMkkwVjNCR01j?oc=5,18-09-2024
"Safety concerns have been raised over Moo Deng, the pygmy hippo that became a viral sensation",Deseret News,https://news.google.com/rss/articles/CBMifEFVX3lxTE9Ta1FEM0QxVXJJNUM3eUl1eDVYTFpwQ1E0dE14WGZxcHY0TW9nTEZBWDRCdmFoMWdlQjVQNHVLU25QT3VwdkhTWEFOYW9lYWxYX0dhWDlDM0tGdzZZX1N6aEdyY1U3WkFsVTh3ek1NM0FOWG9KZnBLR2ZuMm4?oc=5,19-09-2024
Thailand zoo defends viral baby hippo Moo Deng against Peta's captivity claims,This Week In Asia,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQWTA1RE90cE5BWWdwMU1TOFNLYm9hbnRLcjJEOGwzYV85ZDlBUUNVM3FPb0l5WnVucEJlMmFfZTJiWWl3cktHVmlfbmpTQlR2X3B1cENxRWFhRElpTWhzWE9CcTNTblZKdjlQSGVzeF9VQ3NwQUJ3c3hhQkVLeG80Rl85VF96V3Q4bWVfSHRyRFdTTWZLQ3BNcTlwemxsdGZJMTN1eWFwaHVHQXpUWjV5RXZUSG5IcFdWdTFHcU9wd1FxNld5QVkybExQbnlJT25mZk0xY3VyNWRkUdIB2gFBVV95cUxNLW5oeTVKZS1EWUtIT3cta0RNVVR6cFlIVnA4ekQ4dk5pZjluVUVKSXhmYmMzankwZGxBUWRJOExJMmtiUDZ0RGEtYk5TbzJOdkVyRTNUYjFkczVvVjZuVWZGQzFZN1lsc09SQzlGblowbmJ3SWQ0NVNVcEZPUmJnNXd0SnI5bV9EeHY0bFNMMld1X09rUVdrR3N5THd4ZFZhbUN3bGtjQmlrMDltTFg3OHBkanp6cFl3STdWOXpTSUcxaFFaS2tVZ3pXVEJKTGRNMnBueEpfSzFDZw?oc=5,02-10-2024
Thailand Zoo Plans to Trademark Its Star Hippo Moo Deng's Image,artnet News,https://news.google.com/rss/articles/CBMiggFBVV95cUxQb2w2SXNoaDA3dzRzNmZVeXJ6anc1YmJwNk9CcGtVQU5Wb2paNzM5OVlsRlYzdXlIMVdRSmNnaGNVZ3pQdmhjVlJQVXNfWTRIdzRLX1VBWjhGMUNaNHRhSm4waWV4RDBlM09FYm1jVUZnTWoweDhPRzk3elFQb1FvT1RB0gGKAUFVX3lxTE9JOC05ejBRUDF6VFFaeTR1a1ZMWVNVR3Q1NVJJTEFTc3hGNW5raktlS2U3UFNKYURVVHJPakEyWkFfZXVLMDJtMExCRERnaGZiRlVDLUlOaDVxeThlQTVJWWJqNWp2Ymp6elRCdGlVamZvMHZPTkQxa2FwZ1dWNnk1Y0xvZEJ1ckdrQQ?oc=5,25-09-2024
"How to Livestream Moo Deng, the Baby Pygmy Hippo From Thailand",Vulture,https://news.google.com/rss/articles/CBMicEFVX3lxTFBCS3dscFRCV3ExVThOc3hkMnFkVmRtR3Bpb2oxQnJySkVJd21Bckk1M0cySmZhUkpHWUs1NHZLOVBRSVl3bk5DRk02VDJnSTdoaEswaEYxS3dSUWFqaGVZZUlvT0FUZ3pZdlFQN1lqcDk?oc=5,26-09-2024
Thai zoo moves to patent image of viral baby hippo Moo Deng – video,The Guardian,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPTldnVFB0OXJVVzRpb2p0aXpjeU9rdGhlOEhXcHJSWXktN2hDM0NzUlQ5Y180d3hGYVplRVlKZHN2MmtUV0N0eW9kNTE1OVp0VUNMYzBXQk16dkhOMlVIcUJ5cEtHUlNxTFFHR3dLZmw5Nzg0UTQxZjFaWlV6c3lBSG00TjJSSnA0Q1pYX2I2VVFqN1lRYlhraDUwRDJHaXY3bE9UTTZvVDZFb0lmelZtaDFPNUZiUHFw?oc=5,19-09-2024
"""We have Moo Deng at home"": Where to see baby pygmy hippos in the U.S.",Axios,https://news.google.com/rss/articles/CBMihAFBVV95cUxQRXJ1cFMwZGI4cXFHSTBhN01YMmd5Y3VuOTJYMlFtd09VOWtWUDA5ODFfVVgwVmZBd1pNeHBCdkgxR2dleFB4d05OU01jZlJxR2ZvOElJN3VQWGhQU0tjaU5pX2E1aS0wTUdXQndMQURSNDZtYTY1STl0bGs0Y3ZGRDBmNGc?oc=5,05-10-2024
'SNL' Mocks Chappell Roan as Bowen Yang's Moo Deng Takes On Crazy Fans,Variety,https://news.google.com/rss/articles/CBMikgFBVV95cUxNczdPeHN4Zy1BcnI3Y0xrMjdabEZoYThjYU11eHNKcDBpakVXYW5ybHVBMVIza2N2a3VFeDgxZThvclNUNzBnZmIzNlFyS3F2bUI3SzNsZmZScVY2Rll1alpWaDhGZy00THc2Ukd5SmM1VHVoazh0eUI4OGJ6WlA4WURrOEg4dzBfaldlenVvMXR0UQ?oc=5,28-09-2024
Meet Moo Deng: The Internet's Favorite Hippo,Her Campus,https://news.google.com/rss/articles/CBMihwFBVV95cUxPVVBuTHpaYW41Z1RYQVlEOFgtQTZ2NHptQ0xaX1J1LVRXenhkUlkya1JTcW1kNGRXUGE5UGVPODFJbzRZX2lIcTktdDhyMlBRaUp6dERmcnU4NnRIUWhuVWdsQWFCTUdKdVNkNjAxZGdUMDZ0RnBidXdSbUdxQkJuX3BWVXhZQzg?oc=5,27-09-2024
Moo Deng: Decoding a Viral Sensation,The Rise of a Hippo Celebrity - Khaosodenglish,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQOFhrUmdGM05XdXNKVE5GMFZoRDBvVEFiVWEwLW03T3U3ZnpIbEdUdThENXhqZjdYTVMwc1oxS00xcW5lRnpIMHFMMkZveGRzSTdsV01sd1dtNlBBVG0tcDRjcVg0QmFWd0J6X1BJMmVqREg2LUZZam1Uci01Mm9GNzBWS1Nfc182dV90SUE3WndDR2pIX3ZzZ2dQMWNqT0NjQUl6NFVONGFUYzd4V2c5LUVMb28yNHJiMk9ieTlzMDBJWUnSAcgBQVVfeXFMT21Ga1dLQWVac0FWWTJhbTBaNEZyU0ZWaE8zVVdOYl8yN2ptV2gxVC1LbU5sV2J5UU5LV2FiQm5DcnVQUW43QlpWdjkwWlVZNFoyNVd6V2JGbVEzOUpYSnJzNXpIZTBDbEdvaTY3bFdYSTNIajVWclJYQVkwVVdoWWdtUUlJUHY4ZjFORkpya2ZGcmlMR2FZU2xxcW1rcGJsN0piZDhGQlMzdHJuU2RsSlhXS1B6WGJXMU1DUEl5QjBmLXNqNTREdXo?oc=5,30-09-2024
"From the Group Chat: Moo Deng the Baby Hippo, Frog Princes, and ""My Old Ass""",theSkimm,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQemgzMFd1NWtKWjhCVDQ0b3FZMXZtd29tdjJ3Q2pOWHctTW9kNldSQWgwOU1OWDM0NUZrZURiOG81U1J1dW1Bd2JOaWw2NThBdm1EcmozMzJ4VURsakNNNG01Q1Z5bk9pQmxPcUxmc2o2YW1KR0JPSkJsZE5hNnZXTExQLWVMMUVU?oc=5,22-09-2024
Watch: Viral Pygmy Hippo 'Moo Deng' Stuns Internet With 'Moonwalk',NDTV,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPZTY0NjdGckgyaTJDNG45N0NvRFFqLXBzXzdGZ2Z6YnlOLTVkZnZ6c0U3VV9ENFJ5bnVfQzNxVEpreFhUdzM1ZmhWYVVHRnVsalNkaGhCQndVTlZzakc4blVrVFdtV2FqU3IwM0VXWF82eFQyVHU2cTZNcnhYa29vbXVrSS1rMVNBZU5CeEthYTExTFpHUERuRDVndXVIM2Y4VFhiWV9ueTFoM1XSAbMBQVVfeXFMTkVsczFaRjVmZ2JHS2dLeWt1X2NYN2VTODc1VkJ4ak9vYXFfNjJrMEdkUmFjTkQyWEJVX2kxVDNGLVRlUWxUNTJYUURraEhFckJqeEktNV9lTWxDYkxITUgtNEpQTzBNa1EtQmhWX29XbXVYV0RvLWNOQVFvR2xTSEJYNVpTMHZXMkc5bVprZVlxMEN4aV9TNTE5aEN1ZE9RaWQ5WE1TdktvQmVaZkM2ME5XTkE?oc=5,06-10-2024
Zoo chief vows action against visitors harassing popular baby hippo,Nation Thailand,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBqbGMtRXc0dWVvLUI2cU9CZG51M3VCUEdMSFdSaUhFNExiOUZZMUZoT0tYLXc1djJzV1pWai1kTUJoZFZITWg4dmUyWlFTNzJrMjhldnUwcmcwT19hclFzZ05n?oc=5,12-09-2024
How baby pygmy hippo Moo Deng is handling her newfound fame,TODAY,https://news.google.com/rss/articles/CBMiogFBVV95cUxPYkhVcF9oZ2pvbWlFMVZSc0FvZG53ZDdZZHdDWDJxSmxUSUp2bDBjZk1nNHdwS1E1VURmLUJ3UUJ1WXB6M1dHZVN4S2JmaDRWUlFyUzBFaEEycVQzN0xCZkpmamprU3RIVW5NR0hleWJwT2doNEFGUk0yaGpOWkdKc3RmY0pwUklkdE1JeVNTeDFGc0JTXzhWbnRzNmJlckd1Y3fSAWRBVV95cUxOdUJ1dTdzTmxMNWVVOW5wMERjOTNwNzd0aXhfenB4NGdZbnotNmdEeTZYNlF6WUhlNS1zOTNPby1kbTkzVnRNVHNFRHhLNlczakVPdlFMTDNVakcxYi1sSXVwYUpn?oc=5,26-09-2024
Baby Hippo named Moo becomes viral sensation,NBC News,https://news.google.com/rss/articles/CBMilgFBVV95cUxONnhKTlB3LVYzejZqNzB1anR6QW5hYl9iWWdPZTJNVG41b2JYRkxGa0U2TGstWmtsVDdnaTNnVFg4bkJ3dHhTcTlCTFBQNVB1YTVCM0FGQ1pPU0xwTG4xVWlrdnJFeW5KSGxfMXNUWEU0TnVjbXJuVmhzWm1WZTdMTEd5bW13MHhJZVhnYTZqNEh3dVJrZFHSAWZBVV95cUxPNURlUVNpMEtBWU1rZHV3cDBjMGJBQVl0V3BzdF9zYlljc1JLSVUxMk5IZnNCRkk4aEdFWFhtVkliU0tORkVPQ1VEcFV6a1JUZE9hNXZHRE1WU19vRVZ1SENEUUZJVkE?oc=5,13-09-2024
"The biggest makeup trend RN? Moo Deng hippo makeup, ofc!",Cosmopolitan UK,https://news.google.com/rss/articles/CBMipwFBVV95cUxOX0Y5eG56TTdKdGw5eHVzRUttM0hOLW4xVWg1RFBBbFFnVHlrRmpIVFpwdWJKWmVGNTZoU3ktSTR6bDNjVUJlUTAzeTdsWW4tQVZucFE1ZC1CUXJEQXZ6WUZZZ0pWNWYyRWpEQTV4WF9Yd1ljYkdzbnFYMlFaU1Z3SGk5VmZmc0t3cW5YcVZCNVEyaXBmaXRZRDBRNjlpU01sM1NGbzhCaw?oc=5,23-09-2024
"Moo Deng, the baby hippo is internet's favorite child right now; 7 fascinating facts about hippopotamus",The Times of India,https://news.google.com/rss/articles/CBMihAJBVV95cUxOU0dDeTVBcmtWRXB1Y3NqYXhmVExWUXNYOUlZdlI2dm84MkhQeVdqeFZlVWs5N3czWl9HNXZXTEltU0NEWjZHU096N0lURFJNNDIxbVZ3RUNsVmxqZ2ttb2p5QXFpakdlM3Y0dUlsU0JDdTNjVDBBMW1QWlpXWU5DWG1CdW82OGhIekRzamUzM29UNy14eXgzX0hYN0UwX1NrNlV6MGxYR21hQVVXMnQwd3U5YjEwejRtekczSjJnQjJfOVhVMk0zdFlSSmI5cHA4Z2JMRnh2cUZIUno1akF0WGhyWXQtNG82OXVmWWo3b3Q1R19iS0pjZXc0VWZ3cWhtU2FCUtIBigJBVV95cUxQQmZTTkpEc0xiUlEwS0NCcHpHTUpzQk5oSUpuNnhwNThCRUxSalFrdVFfTU14eEUxaEVzb1h3MWpSZXZSWFFMWm9TT3RqLWFIalZsLXJEY25iaTNqY2ZNSm1seHItSTJqT3lLRDhzLVJpN2NHSWRCM05FMXFpTUl2OVRUV0kzWmZOdGJRLWxLbGRHT3BROFpUZXB2R3dRejF5X05La3ptNnU5VndhMkVuSzl3dlU3cEszbXloR3FCdkdmT2J5eUxwazNEUUdmZm9tWC00bmpnWFNKU1RmblhDeFN4V0F2aDJBMnp1cFJOWlJwSmVWYW4tamNMTko1cUFtX01qbkprX1R3UQ?oc=5,18-09-2024
A Baby Hippo Is Taking The World By Storm — But Not Everyone Is Being Nice To Her,HuffPost,https://news.google.com/rss/articles/CBMigwFBVV95cUxQZ2hLVXgycHc4bVAzcnBrcnN6X2ZiaHRzbVBmSUtzSDFnVzRJRFEzODhYRlNGeXZSS3VpeVdGMG5uSG5VdER2aXE2M3llenAtTXBfT0RzNjVxckx1QTVVdVJsVXJNUFRsVHB4SXJsSzR3OGFCTjU3T1NSMUYwVElkU3pLVdIBiAFBVV95cUxPcHJsTXBrTEZ0cV9yeTNQTzN5d1FLcjEyLWZYZFV1ZEY5RlFwY2xzdHhvRDM0cVdfTmdoTXMwSlBWbUhyTE5waURjRXZjX1pXX3RoaDRuZ25Wc3MxaDJyZEU3OTRITnozTzQ2OWYzdzFGZE1mZkMya3lJV2dxTnl0V3ZmcVl0MDRJ?oc=5,14-09-2024
Who Is Moo Deng? Meet the Baby Hippo Stealing Hearts Everywhere,E! Online - E! NEWS,https://news.google.com/rss/articles/CBMiswFBVV95cUxOYzVOekptTl9qODA2bmczOEJpT1RxVU8yQmhGQ0JyRkg4VnRjYS01ajd0WkhaNXJQYVlyNDl4SzJZZ3BuVVBaNzdjenNIQ0hIZFAwYm9xNHJUd1dlUm1QMlhxbG81UmZOWUo4VDMweVZUN0p2YTh5alpOajlJR0RDSmlwMEVSYVZxSDNzd3A5YjNRUmg2QU1XYzBzSzEyeUxvbjJRbVFSRzROYkZaZC1OejJORQ?oc=5,18-09-2024
"Moo Deng now has her own crypto, because of course she does",CNN,https://news.google.com/rss/articles/CBMidEFVX3lxTE1RMjl4NjFpdzBHRUJMVGc1WGtiS3FwX016LUpvbnZzVmFmTlBPWGdoS2dmdUlmZHpEdXBLOGpKNE5sd21nWk1UODg5V0lKNWJ2dkp1SHpuM2swWDFibHpOa3N6ZHpRdVRnNU9mN1M0ZVN0ODQ30gFrQVVfeXFMUDlEVzRIOFRFMFJ6TnlrV0VXMExXdy1SOUF2TER6blBxM081S1hnd2xoV1J6c3laelVFZ2dob3JvcEgtRks0eFU3bXdxT0NCd2V4V2hobERkaGtmUndHR3l0dTA2Q3JYYk9WUTA?oc=5,27-09-2024
Could Moo Deng be canceled? Leaked video shows famed baby hippo biting zoo worker: 'Kind of mean',New York Post,https://news.google.com/rss/articles/CBMipgFBVV95cUxNcml1MGUyTjBWV01Yalo5TzZ0YVBfVEVUUG1kVEo5cV9VckZvcGZpT3BCNnJ1ZlozV2JBQzg1a0xjMG9vZGhWQmpfR3MwRzZjaXM1a3JSUVJiN0ZBcDlVckVyenI1UFE4dHkxNXg4NGlwT2JwQVR1LTliVVpvTERwVVZuTS02eXh3QjVBMmphX1ZNdUotMGVRa09ZVDd0QXQ3OGhvM2NB?oc=5,01-10-2024
Thailand rejects criticism over pygmy hippo Moo Deng's 'lifetime of confinement',The Independent,https://news.google.com/rss/articles/CBMilAFBVV95cUxQVFlFSVFWVG1hVzBzN3Zrb3RmYld5TEQxSEdFX0dJeDBKOFRpU2gwU3BubG5icUZkVnFVSjVWY3pLUVBCV2NGaGliZS1sZk9zQXAtMXpwaURvWDJvVGlsUjBVTjlLT2YyNlFDVUEwWGJJX1RWeGY1TmpMcTR2VW9rUk1pNTlDaTU4ZUZVN0kwVmJTQmFU?oc=5,03-10-2024
The internet has fallen in love with baby hippo Moo Deng,Mashable,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBMS2ZaRjB2Z0ZMLTlJV1NkUk0wVUtGSWJScjZacjF4bHlUbjBmeWthd2dwVW50Y2E2TXRYVnFaUnVLSFlKOE1hOGlwZkhVVUdFQmFhN1gtakt5a1g2ejFhRnFWSFE?oc=5,13-09-2024
"Moo Deng, the Pygmy Hippo from Thailand, Is Getting Too Famous for Her Own Good",Gizmodo,https://news.google.com/rss/articles/CBMirAFBVV95cUxPczh6dVloS09nVGJicXFSTFplTWp3ZVk2eERqVXZfTUlndHdqR1dyWFg2NGQwbmdpeXdjWG5IZ3h6eWpxa3llUWhtZVpaYi01X1ZtSEswb2tkMXo5cHBpT2lobXAxTlI3RGozbGRjVGVQdXJ6MF9zRFZNZmJVM0EyXy1IOTRsNl8zUW03cmhTOWdYWlJXTHpPTFo0OVIxZ29TQWlTQlc5QWUwcDc3?oc=5,16-09-2024
